board	laneId	laneTitle	trackId	title	station	theme	language	style	lyricsReady	cueCount
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	e557151f-686a-4ba6-a428-40ef37236172	(untitled)	kabir-clubbing	Rap & Fusion	English	Style: Haryanvi Ragni + Hip-Hop Rap (Climax Section)   Tempo: 95 BPM   Energy: H	true	97
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	dac03dd8-470e-453c-ba40-7a6da1100b59	हाय रे मच्छरी	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	97
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	c3895754-34ef-42e5-b30f-03de838fa995	हाय रे मच्छरी	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	168
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	61ca183b-a733-45f2-a526-40124620f6a1	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	🎤 haryanvi ragni suparfun vs vedant chanting	true	175
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	11d2c6aa-6e6e-4b33-a0f1-514fb4e2cf9b	Not a curse	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	175
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	3b5bc702-ef70-4745-9a21-5e41252a6c47	Yo Yo Pandit! बोल माआता का naam	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	43
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	bf134052-5fe4-4f02-aa15-5757082f17fe	He shaheed shera	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	36
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	374bbc29-2826-4b31-ba70-48ad9999fa35	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	global fun haryanvi-superstar..  1000 girls 1 boy	true	45
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	bed764bc-151e-4046-a0b6-773835719384	Bhai Mardana... vajda rabab	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	45
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	bea936de-88c1-4d19-9f9a-04973bec0cc0	kush..mana..da	sanaatana-vaigyaniq	Sanatan & Vedic	English	Cinematic Vedic-Trap, Heavy 808 Bass, 140 BPM, Aggressive Haryanvi Ragni Rap flo	true	34
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	87176aad-96cb-487c-b065-7faa93e5d442	kush..mana..da	sanaatana-vaigyaniq	Sanatan & Vedic	English	Cinematic Vedic-Trap, Heavy 808 Bass, 140 BPM, Aggressive Haryanvi Ragni Rap flo	true	34
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	1b2ec847-7d17-420f-9042-dbced94d6763	गाम के छोरे	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	90
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	6b3651e9-9f2d-4597-a0a5-de2414135203	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	global fun haryanvi-superstar..  1000 girls 1 boy	true	90
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	092cd586-b79b-465f-b06c-972aa38bd494	neural jogi	sanaatana-vaigyaniq	Sanatan & Vedic	English	Haryanvi Ragni-Trap Fusion, Psytrance, 432Hz Tuning, Cinematic Vedic Bass, Aggre	true	82
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	c2ff4d29-bde8-449a-847e-9dcdc78e4a69	neural jogi	sanaatana-vaigyaniq	Sanatan & Vedic	English	Haryanvi Ragni-Trap Fusion, Psytrance, 432Hz Tuning, Cinematic Vedic Bass, Aggre	true	66
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	ccb6b23a-62e2-44e4-b1f4-94283dd7bdfc	neural jogi	sanaatana-vaigyaniq	Sanatan & Vedic	English	Haryanvi Ragni-Trap Fusion, Psytrance, 432Hz Tuning, Cinematic Vedic Bass, Aggre	true	23
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	95afba01-5a36-42ca-8dcc-2506b2523fe4	neural jogi	gurukul	Other / Misc	English	[Style: Rajasthani Folk, Mand, Village Women Chorus, Festive, Simple]  [Tempo: 9	true	22
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	9d65a1fd-2546-4c3c-817e-49c52a5ebb0b	neural jogi	gurukul	Other / Misc	English	[Style: Rajasthani Folk, Mand, Village Women Chorus, Festive, Simple]  [Tempo: 9	true	21
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	26ae8b47-2aa1-4fc3-9a27-bfc906169f67	chhor de	sanaatana-vaigyaniq	Classical & Raag	English	Cinematic Global Fusion, Haryanvi Folk-Opera, Raag Shivranjani & Marwa base, 60	true	26
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	48d4c16c-f0af-4e47-8834-ce416cc8312e	chhor de	sanaatana-vaigyaniq	Classical & Raag	English	Cinematic Global Fusion, Haryanvi Folk-Opera, Raag Shivranjani & Marwa base, 60	true	27
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	e7134e4e-a3b4-4eb2-830d-e9a1e0791ca4	chhor de	sanaatana-vaigyaniq	Classical & Raag	English	Haunting Haryanvi Folk Fusion, Raag Shivranjani base, Pathos, Melancholic, Ether	true	42
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	ae00fa9b-6761-4e45-89a4-c8bebb0ec9e2	(untitled)	sanaatana-vaigyaniq	Classical & Raag	English	Haunting Haryanvi Folk Fusion, Raag Shivranjani base, Pathos, Melancholic, Ether	true	51
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	f02bb457-88b6-415c-9b34-da9e9896a390	neural jogi	sanaatana-vaigyaniq	Sanatan & Vedic	English	TITLE: Triveni Naad – Inner Jogi Duet  [STYLE: Indian Folk Jogi Ragni + Gurbani	true	79
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	2fc25f01-e1af-419b-af18-4a94b1792d7b	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	TITLE: **“NAAD BRAHM: 31 RAAG NEURAL JOGI ALBUM”**  STYLE: Indian Folk (Haryanvi	true	51
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	dab64572-477f-4561-ae33-43b27a37fb2a	(untitled)	kabir-clubbing	Rap & Fusion	English	High-energy Haryanvi Trap-Folk Fusion, Heavy 808 Bass, Cinematic Sound Design, T	true	33
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	2b4451e0-029c-4fb6-b9e5-78fd60f4046c	देव-दानव: यो गोबर नहीं	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	33
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	fdfe3689-13d3-4488-96a7-d2b0ad9210da	गौसे ल्या दे	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	99
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	47377bea-9774-4f7b-afe4-f4e941c19c0f	(untitled)	sanaatana-vaigyaniq	Classical & Raag	English	Haryanvi-Trap... राग पीलू की धुन को मुख्य हुक में रख सकते हैं और 'रैप' वाले हिस्	true	99
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	b4eb0ad2-7b9a-47a7-9dbb-243f6869fd07	(untitled)	kabir-clubbing	Rap & Fusion	English	Style Descriptor: > Epic Ancient-Futuristic Fusion, Haryanvi Ragni meets Dravidi	true	18
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	cabac8a7-5365-4ff9-b762-86e8a6586cd1	पिया जी तेरी याद आती है	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	48
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	80a39cda-0980-4c6e-bffb-50088c2967de	(untitled)	kabir-clubbing	Rap & Fusion	English	trance hip-hop haryanvi flavour use train whistle and station ambiances. unique	true	48
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	94f4c705-c5c7-4637-b67d-06a21a3e1771	(untitled)	kabir-clubbing	Rap & Fusion	English	trance hip-hop haryanvi flavour	true	48
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	edf821b2-166e-4650-a7ca-0b131dcc109b	(untitled)	kabir-clubbing	Rap & Fusion	English	trance hip-hop haryanvi flavour	true	48
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	14ce1222-9f05-4f2f-bcdd-c9b871cca5a1	(untitled)	kabir-clubbing	Rap & Fusion	English	trance hip-hop haryanvi flavour	true	57
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	3bd10216-5f47-4506-8828-9fc84e552bba	(untitled)	kabir-clubbing	Rap & Fusion	English	trance hip-hop haryanvi flavour	true	57
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	448602fe-eb24-4bcd-9a1a-2d3d00a4c21b	पिया जी तेरी याद आवे सै	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	57
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	7c657b60-4bbc-4e9f-90d4-2d42575ca1c6	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	Genre: Haryanvi Ragni Folk, Dangal style Tempo: 75 BPM  Instruments: Dholak, han	true	57
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	cfbb1757-8e35-4d6f-a25d-810bab2e0e8a	पिया जी तेरी याद आती है	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	55
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	6a41359d-7625-415a-bb50-9685b970ef3b	हाय हाय हाय… हाय लुगाई	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	89
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	c694a74a-44a2-4a34-aee4-ffc260690881	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	Style: Haryanvi Folk Ragni, Jogi Spiritual Anthem, Human Voice Driven, Minimal	true	89
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	ddf3ca17-816c-47e8-b49c-a5834334e64b	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	Style: Haryanvi Folk Ragni, Jogi Spiritual Crow Anthem, Human Voice Driven, Fig	true	89
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	ada50c4b-3ce4-475c-b27e-f2536d77da49	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	Style: Haryanvi Folk Ragni, Jogi Spiritual Anthem, Human Voice Driven, Minimal	true	89
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	fddbba2f-61ec-4d72-ad3f-69baba354abb	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	Style: Haryanvi Folk Ragni, Jogi Spiritual Anthem, Human Voice Driven, Minimal	true	95
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	5a3ed490-c3be-4e41-99f0-3abc89a1f13d	हाय हाय हाय… हाय लुगाई	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	95
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	e80360e4-03de-401c-ae2a-6936ff596b3f	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	मलंगों का ग्रुप एक भविष्य के ट्रेन स्टेशन पर ट्रेन स्टेशन उद्गोषण  Style: Haryan	true	61
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	978c1c42-cd78-429d-952f-ff66978f4531	हाय हाय हाय… हाय लुगाई	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	61
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	65fd8ecc-a24d-4af1-a21d-db7e5e5107e6	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	Style: Haryanvi Folk Ragni, Jogi Spiritual Anthem, Human Voice Driven, Minimal F	true	100
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	513a10d6-1b4e-43a3-b1ef-a1c0427e3b78	हाय हाय हाय… हाय लुगाई	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	100
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	4dd54537-f0dc-4226-b83f-32edeb629a35	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	Style: Haryanvi Folk Ragni, Jogi Spiritual Anthem, Human Voice Driven, Minimal F	true	87
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	ea666c4c-b61d-46ea-a289-627704a7f204	हाय हाय हाय… हाय लुगाई	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	87
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	e8c8a60e-4a6e-4924-b306-aeb182829a8b	हाय हाय हाय ... हाय लुगाई	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	67
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	0021a7c0-89d9-4d5e-8967-d9c1095a9f77	सजन मेरा धोखेबाज़ है।	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	64
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	dac36f36-1b07-4909-bd88-88bb40d18bc8	kudru ki beti naagin	kabir-clubbing	Naagin & Mystic	English	Genre: Haryanvi Folk Ragni  Theme: Betrayal and emotional virah of a woman whose	true	56
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	aefdf09c-1e5d-4549-b489-188a4f354615	नागिन है	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	23
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	e55b3ea6-14b8-462f-b43e-dc03bf4e9f18	kudru ki beti naagin	kabir-clubbing	Naagin & Mystic	English	Genre: Haryanvi Folk Ragni  Theme: Betrayal and emotional virah of a woman whose	true	56
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	dc697cc3-5cb9-43ab-a2de-622b7348bff5	kudru ki beti naagin	kabir-clubbing	Rap & Fusion	English	Psychedelic Haryanvi Folk-Trance, 140 BPM, Piercing Ethnic Been (Snake Charmer F	true	23
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	cbd88d04-4767-4c26-8d29-ba96e43adce7	नागिन है	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	22
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	ae318a44-4e70-4bf5-ac17-58cd30dfa4d0	kudru ki beti naagin	kabir-clubbing	Rap & Fusion	English	Haryanvi-Bagri Folk Fusion, Psychedelic Trance, Khamak-driven rhythmic vibration	true	41
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	770b4285-cc03-4121-9c55-4fd9e710a9ef	kudru ki beti naagin	kabir-clubbing	Rap & Fusion	English	Haryanvi-Bagri Folk Fusion, Psychedelic Trance, Khamak-driven rhythmic vibration	true	41
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	4bd5f9be-6507-4e41-bad2-b3345f66e6cc	नागिन है	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	41
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	f3c0d550-9297-4842-ba8b-b4a6118a71a6	नागिन है	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	41
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	71f75486-1686-40eb-bbf3-1018b7e8b3b7	kudru ki beti naagin	kabir-clubbing	Rap & Fusion	English	Haryanvi-Bagri Folk Fusion, Psychedelic Trance, Khamak-driven rhythmic vibration	true	19
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	b9a9901e-2fa1-4550-aa1d-a1bb4dc7db40	अद्वैत पिता	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	19
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	b7e6675d-ed56-4e23-964d-9614994fca12	kudru ki beti naagin	kabir-clubbing	Naagin & Mystic	English	Desi haryanvi SuperFun superstar nagin. 1 soulfull pungi bridge. 1 one stringed	true	39
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	f08167a7-810e-47ac-928d-b72cd95f99f9	Naaraayana Uunh	ameerpur	Haryanvi Folk	Haryanvi	Desi haryanvi SuperFun superstar nagin।। 1000 snake charmers.. 1000 pungi.. 1 so	true	41
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	d94d112f-aa24-4a8e-9f37-be6d81219f5e	Naaraayana Uunh	ameerpur	Haryanvi Folk	Haryanvi	Desi haryanvi SuperFun superstar nagin।। 1000 snake charmers.. 1000 pungi.. 1 so	true	41
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	359fe041-9682-478b-8b22-2025ce5af3c8	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Cinematic Vedic-Blues Fusion, Aggressive Haryanvi Folk-Rock, Deep Guttural Aghor	true	178
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	aaca4dcb-a21a-4e20-9585-e2827cb88d9a	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Cinematic Vedic-Blues Fusion, Aggressive Haryanvi Folk-Rock, Deep Guttural Aghor	true	22
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	0902ef6d-8f19-458b-b932-855765d1dcd1	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Haryanvi folk ragni, Sufi qawwali, cinematic anthem, Vedic chant, epic choir, sp	true	177
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	ff00e623-ff9b-4092-8866-9a775e6de626	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Haryanvi folk ragni, Sufi qawwali, cinematic anthem, Vedic chant, epic choir, sp	true	177
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	ddf4af6e-aef4-4ac2-9b4a-59cd3d896e25	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	title mne meऋ भारत माँ  swatantra yantra folk ballad  genre  style haryanvi folk	true	96
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	c126fb19-0b0a-4e01-b48c-2bc66f1bb766	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	false	0
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	0bf24918-dcf5-4396-9eff-75fff2af6946	मने मेरे देश	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	71
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	1210841d-cb58-4632-96de-39a6f862b69a	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Atmospheric Aghori Chants, Tribal Trance, Haryanvi Folk-Blues Fusion. Starts wit	true	32
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	afa3c84f-25e6-4dfe-88a0-9f638a8b1582	पिंकी हंस नंदिनी	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	27
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	606fe1e9-61e4-4248-bd93-73fa98153abc	पिंकी हंस नंदिनी	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	24
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	083ed8dc-672d-423d-bda9-9714b4ae62f4	पिंकी हंस नंदिनी	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	24
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	2339fc5d-3d73-4745-b001-53d00b204c3d	(untitled)	kabir-clubbing	Rap & Fusion	English	Haryanvi Folk Pop, Trap, Energetic, Raw, Male Vocals, Dholak, Harmonium	true	26
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	6434e417-4488-4db2-856e-37c633ed4491	(untitled)	kabir-clubbing	Rap & Fusion	English	Haryanvi Folk Pop, Trap, Energetic, Raw, Male Vocals, Dholak, Harmonium	true	26
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	8a5abcc5-bf22-4a21-be55-0e7dee8d4eb0	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	Funky हरियाणवी folk रगनी duet  super funky	true	26
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	c2cfd34c-47f2-44fc-9c9d-dcb40dfd0ffc	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	Funky हरियाणवी folk रगनी duet	true	26
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	f6b91a35-6661-45fa-af60-6af4f69f5adc	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	Funky हरियाणवी folk रगनी duet	true	26
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	a55e5fb9-1715-4647-ba0a-9cc10d0cdead	(untitled)	gurukul	Other / Misc	English	lets create environment as a village where a husband is singing to his wife. hip	true	27
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	709d0eb7-9410-4ef3-ab3f-b36462a15a6c	(untitled)	gurukul	Other / Misc	English	lets create environment as a village where a husband is singing to his wife. hip	true	27
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	e2525d01-1af3-4f50-b3ff-5d0cc10ba18e	(untitled)	ameerpur	Haryanvi Folk	Haryanvi	create a haryanvi bollywood patriotic blockbuster song about a brave indian sold	true	32
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	7f7d8aa2-6b4b-4a0f-bf2e-395eb0fb9e71	जय हिन्द जय हिन्द के नारे त	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	70
albums	haryanvi-maati-ragni	Haryanvi Maati Ragni	a1775f44-6629-41be-8e84-34c4d86063db	जय हिन्द – जय हिन्द के नारे त	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	true	38
