id	title	createdAt	duration	model	tags	catalogMatched	canPlay	coverRelativePath	audioRelativePath	rightsStatus	releaseAllowed
6c333810-2183-40c8-91a7-bd198ff98290	बेधड़क करीब	2026-04-30T21:45:44.356Z	2:20	chirp-fenix	Female vocal, hyperpop / hyperrap, high energy, fast tempo 160 BPM, aggressive 808 bass, glitchy beats, rapid fire rap verses, melodic screaming chorus, electronic synths, drum and bass influences, chaotic but structured, tiktok viral energy, main character attitude Tempo: 160 BPM Key: C# minor (gives aggressive yet emotional vibe) Structure: Intro → Verse (rap) → Pre-chorus → Chorus → Verse 2 (hyperrap) → Bridge → Chorus → Outro Vocal style: Angry but vulnerable, rapid articulation, breathless delivery Effects: Heavy reverb on chorus, distortion on bass, glitch on transition	true	true	assets/covers/6c333810-2183-40c8-91a7-bd198ff98290.jpeg	assets/audio/6c333810-2183-40c8-91a7-bd198ff98290.mp3	NULL	false
ee8a117b-ef9c-4b4e-9cbe-9d314232d018	बेधड़क करीब	2026-04-30T21:45:44.356Z	1:46	chirp-fenix	Female vocal, hyperpop / hyperrap, high energy, fast tempo 160 BPM, aggressive 808 bass, glitchy beats, rapid fire rap verses, melodic screaming chorus, electronic synths, drum and bass influences, chaotic but structured, tiktok viral energy, main character attitude Tempo: 160 BPM Key: C# minor (gives aggressive yet emotional vibe) Structure: Intro → Verse (rap) → Pre-chorus → Chorus → Verse 2 (hyperrap) → Bridge → Chorus → Outro Vocal style: Angry but vulnerable, rapid articulation, breathless delivery Effects: Heavy reverb on chorus, distortion on bass, glitch on transition	true	true	assets/covers/ee8a117b-ef9c-4b4e-9cbe-9d314232d018.jpeg	assets/audio/ee8a117b-ef9c-4b4e-9cbe-9d314232d018.mp3	NULL	false
48633b3f-1638-40cc-b3e8-55bd791ea44e	कैसी वैसी सी	2026-04-30T21:34:53.350Z	2:14	chirp-fenix	Female vocal, Punjabi pop meets Bollywood, upbeat and celebratory yet emotional, dhol and tumbi in chorus, soft synth pads, female desi vocal, romantic but playful, main character energy, 95 BPM, tiktok hit vibe	true	true	assets/covers/48633b3f-1638-40cc-b3e8-55bd791ea44e.jpeg	assets/audio/48633b3f-1638-40cc-b3e8-55bd791ea44e.mp3	NULL	false
fec3e2d0-b4c1-47aa-b22f-a7b5f2ea4774	कैसी वैसी सी	2026-04-30T21:34:53.349Z	2:07	chirp-fenix	Female vocal, Punjabi pop meets Bollywood, upbeat and celebratory yet emotional, dhol and tumbi in chorus, soft synth pads, female desi vocal, romantic but playful, main character energy, 95 BPM, tiktok hit vibe	true	true	assets/covers/fec3e2d0-b4c1-47aa-b22f-a7b5f2ea4774.jpeg	assets/audio/fec3e2d0-b4c1-47aa-b22f-a7b5f2ea4774.mp3	NULL	false
c50d2540-0f2b-4c94-bb28-6a3c4883e847	सुनहर हारा फूका	2026-04-30T20:47:35.511Z	5:07	chirp-fenix	Haryanvi Folk + Rajasthani Folk + Indian Classical + Hyper-Rap Fusion. Suno v4. Dynamic genre switching. Raga Megh for slow sections. Raga Malhar for bridge. Raga Bhairav for nuclear/anger section. Hyper-rap at 170 BPM with distorted 808 slides. Male vocal. Dark viraah mood turning into mad rage then surrender. Alternating between tanpura drone and industrial bass. Tabla Dadra (6 beats) and Keherwa (8 beats). Include detailed alaps (slow unmetered melodic phrases) and murkis (fast 2-4 note ornamentations) and gamaks (heavy oscillations). No happy melody. No autotune choir. Lo-fi classical production. Aggressive pitch-shifted rap vocals. Sarangi and harmonium. Glitched vocal chops. Half-time drops. Nuclear explosion sound effect before the hyper-rap section.	true	true	assets/covers/c50d2540-0f2b-4c94-bb28-6a3c4883e847.jpeg	assets/audio/c50d2540-0f2b-4c94-bb28-6a3c4883e847.mp3	NULL	false
6fe0efcf-2803-4ea7-83a7-a2f0a923176d	सुनहर हारा फूका	2026-04-30T20:47:35.510Z	6:05	chirp-fenix	Haryanvi Folk + Rajasthani Folk + Indian Classical + Hyper-Rap Fusion. Suno v4. Dynamic genre switching. Raga Megh for slow sections. Raga Malhar for bridge. Raga Bhairav for nuclear/anger section. Hyper-rap at 170 BPM with distorted 808 slides. Male vocal. Dark viraah mood turning into mad rage then surrender. Alternating between tanpura drone and industrial bass. Tabla Dadra (6 beats) and Keherwa (8 beats). Include detailed alaps (slow unmetered melodic phrases) and murkis (fast 2-4 note ornamentations) and gamaks (heavy oscillations). No happy melody. No autotune choir. Lo-fi classical production. Aggressive pitch-shifted rap vocals. Sarangi and harmonium. Glitched vocal chops. Half-time drops. Nuclear explosion sound effect before the hyper-rap section.	true	true	assets/covers/6fe0efcf-2803-4ea7-83a7-a2f0a923176d.jpeg	assets/audio/6fe0efcf-2803-4ea7-83a7-a2f0a923176d.mp3	NULL	false
d195714f-a2b3-4d77-ae4f-f18670428eb0	मेघ की विरह	2026-04-30T20:39:18.756Z	4:25	chirp-fenix	Haryanvi Folk + Indian Classical + Hyper-Rap Fusion. Suno v4. Dynamic genre switching. Raga Megh for slow sections. Raga Malhar for bridge. Hyper-rap at 170 BPM with distorted 808 slides. Male vocal. Dark viraha mood. Alternating between tanpura drone and industrial bass. Tabla Dadra (6 beats) and Keherwa (8 beats). Include detailed alaps (slow unmetered melodic phrases) and murkis (fast 2-4 note ornamentations). No happy melody. No autotune choir. Lo-fi classical production. Aggressive pitch-shifted rap vocals. Sarangi and harmonium. Glitched vocal chops. Half-time drops.	true	true	assets/covers/d195714f-a2b3-4d77-ae4f-f18670428eb0.jpeg	assets/audio/d195714f-a2b3-4d77-ae4f-f18670428eb0.mp3	NULL	false
4cacdec0-b868-46d6-b260-0944f8278d76	मेघ की विरह	2026-04-30T20:39:18.756Z	4:48	chirp-fenix	Haryanvi Folk + Indian Classical + Hyper-Rap Fusion. Suno v4. Dynamic genre switching. Raga Megh for slow sections. Raga Malhar for bridge. Hyper-rap at 170 BPM with distorted 808 slides. Male vocal. Dark viraha mood. Alternating between tanpura drone and industrial bass. Tabla Dadra (6 beats) and Keherwa (8 beats). Include detailed alaps (slow unmetered melodic phrases) and murkis (fast 2-4 note ornamentations). No happy melody. No autotune choir. Lo-fi classical production. Aggressive pitch-shifted rap vocals. Sarangi and harmonium. Glitched vocal chops. Half-time drops.	true	true	assets/covers/4cacdec0-b868-46d6-b260-0944f8278d76.jpeg	assets/audio/4cacdec0-b868-46d6-b260-0944f8278d76.mp3	NULL	false
4df6f608-207a-494e-91e5-296847785ef2	WhatsApp Image 2025-06-17 at 20.41.57 (Remastered)	2026-04-30T03:01:02.641Z	2:54	chirp-flounder	A dark and atmospheric Hindi indie-folk track with a haunting, cinematic quality. The arrangement is centered around a rhythmic, percussive acoustic guitar pattern in a minor key, featuring muted strums and a steady 4/4 tempo around 90 BPM. A deep, resonant male baritone vocal delivers a somber melody with a gritty, breathy texture. The production incorporates eerie, ambient soundscapes, including a high-pitched, wordless female vocalizing that acts as a ghostly counter-melody in the background. Subtle electronic elements like a low-frequency synth pulse and crisp, minimalist percussion provide a modern edge. The song structure follows a verse-chorus-verse pattern, with the intensity building through layered vocal harmonies and increased reverb on the guitar in the later sections.	true	true	assets/covers/4df6f608-207a-494e-91e5-296847785ef2.jpeg	assets/audio/4df6f608-207a-494e-91e5-296847785ef2.mp3	NULL	false
4cccdb69-4cb8-41f3-91bc-bac82f3583af	WhatsApp Image 2025-06-17 at 20.41.57 (Remastered)	2026-04-30T03:01:02.641Z	2:54	chirp-flounder	A dark and atmospheric Hindi indie-folk track with a haunting, cinematic quality. The arrangement is centered around a rhythmic, percussive acoustic guitar pattern in a minor key, featuring muted strums and a steady 4/4 tempo around 90 BPM. A deep, resonant male baritone vocal delivers a somber melody with a gritty, breathy texture. The production incorporates eerie, ambient soundscapes, including a high-pitched, wordless female vocalizing that acts as a ghostly counter-melody in the background. Subtle electronic elements like a low-frequency synth pulse and crisp, minimalist percussion provide a modern edge. The song structure follows a verse-chorus-verse pattern, with the intensity building through layered vocal harmonies and increased reverb on the guitar in the later sections.	true	true	assets/covers/4cccdb69-4cb8-41f3-91bc-bac82f3583af.jpeg	assets/audio/4cccdb69-4cb8-41f3-91bc-bac82f3583af.mp3	NULL	false
809507be-5a63-49dc-8e0d-a16b87287cc8	पिंकी नाच	2026-04-29T07:01:48.179Z	3:52	chirp-fenix	Raw horror folk. Haryanvi male vocal - broken, crying, manic. Female vampire vocal - whisper to scream. Only dholak, payal, bass drop, distant thunder. No autotune. No clean production. Sound like a 3am field recording. Male is possessed. Female is Pinki - Rajputana vampire, Haryana sarpanch, 500 years old. Original Rajasthani lyrics. Gandapan chahiye. Mazaa chahiye. Darr chahiye.	true	true	assets/covers/809507be-5a63-49dc-8e0d-a16b87287cc8.jpeg	assets/audio/809507be-5a63-49dc-8e0d-a16b87287cc8.mp3	NULL	false
55c1da3f-383e-4f89-b2f1-e371ee790fb4	पिंकी नाच	2026-04-29T07:01:48.179Z	3:55	chirp-fenix	Raw horror folk. Haryanvi male vocal - broken, crying, manic. Female vampire vocal - whisper to scream. Only dholak, payal, bass drop, distant thunder. No autotune. No clean production. Sound like a 3am field recording. Male is possessed. Female is Pinki - Rajputana vampire, Haryana sarpanch, 500 years old. Original Rajasthani lyrics. Gandapan chahiye. Mazaa chahiye. Darr chahiye.	true	true	assets/covers/55c1da3f-383e-4f89-b2f1-e371ee790fb4.jpeg	assets/audio/55c1da3f-383e-4f89-b2f1-e371ee790fb4.mp3	NULL	false
67e8aee2-9b5a-47cc-88a6-741643a45909	पिंकी थाली	2026-04-29T06:56:52.404Z	4:59	chirp-fenix	[Genre: Cinematic Horror × Rajasthani Folk × Dark Disco × Haryanvi Vampire Western] [BPM: 110 (verses) → 135 (hook)] [Key: D minor → F# minor shift at breakdown] [Vocals: Male lead (deep, Haryanvi accent, desperate) + Female horror vocals (whisper, laugh, seductive, scream)] [Instruments: Dholak, Thali, Payal (ankle bells), Bass drop, Synth strings, Electric guitar reverb, Violin stabs, Thunder SFX, Glass break, Crow cawing, Paper rustle] [Language: Hindi + Rajasthani + Haryanvi (Devanagari script only)] [Setting: Haryana village at midnight. Pinki is Sarpanch. Pinki is Vampire. She came to live on Haryana soil.]	true	true	assets/covers/67e8aee2-9b5a-47cc-88a6-741643a45909.jpeg	assets/audio/67e8aee2-9b5a-47cc-88a6-741643a45909.mp3	NULL	false
416d0856-a289-4daf-ade4-0c21dfa4b8dd	पिंकी थाली	2026-04-29T06:56:52.404Z	5:01	chirp-fenix	[Genre: Cinematic Horror × Rajasthani Folk × Dark Disco × Haryanvi Vampire Western] [BPM: 110 (verses) → 135 (hook)] [Key: D minor → F# minor shift at breakdown] [Vocals: Male lead (deep, Haryanvi accent, desperate) + Female horror vocals (whisper, laugh, seductive, scream)] [Instruments: Dholak, Thali, Payal (ankle bells), Bass drop, Synth strings, Electric guitar reverb, Violin stabs, Thunder SFX, Glass break, Crow cawing, Paper rustle] [Language: Hindi + Rajasthani + Haryanvi (Devanagari script only)] [Setting: Haryana village at midnight. Pinki is Sarpanch. Pinki is Vampire. She came to live on Haryana soil.]	true	true	assets/covers/416d0856-a289-4daf-ade4-0c21dfa4b8dd.jpeg	assets/audio/416d0856-a289-4daf-ade4-0c21dfa4b8dd.mp3	NULL	false
8abf9e3b-198d-42d4-b547-c789d030e9fa	पिंकी का थाली	2026-04-29T06:45:35.934Z	4:42	chirp-fenix	[Genre: Cinematic Horror × Rajasthani Folk × Dark Disco × Haryanvi Vampire Western] [BPM: 110 (verses) → 135 (hook)] [Key: D minor → F# minor shift at breakdown] [Vocals: Male lead (deep, Haryanvi accent, desperate) + Female horror vocals (whisper, laugh, seductive, scream)] [Instruments: Dholak, Thali, Payal (ankle bells), Bass drop, Synth strings, Electric guitar reverb, Violin stabs, Thunder SFX, Glass break, Crow cawing, Paper rustle] [Language: Hindi + Rajasthani + Haryanvi (Devanagari script only)] [Setting: Haryana village at midnight. Pinki is Sarpanch. Pinki is Vampire. She came to live on Haryana soil.]	true	true	assets/covers/8abf9e3b-198d-42d4-b547-c789d030e9fa.jpeg	assets/audio/8abf9e3b-198d-42d4-b547-c789d030e9fa.mp3	NULL	false
8f0c2cf6-a3ee-488c-a85c-95779c10cd5c	पिंकी का थाली	2026-04-29T06:45:35.933Z	4:29	chirp-fenix	[Genre: Cinematic Horror × Rajasthani Folk × Dark Disco × Haryanvi Vampire Western] [BPM: 110 (verses) → 135 (hook)] [Key: D minor → F# minor shift at breakdown] [Vocals: Male lead (deep, Haryanvi accent, desperate) + Female horror vocals (whisper, laugh, seductive, scream)] [Instruments: Dholak, Thali, Payal (ankle bells), Bass drop, Synth strings, Electric guitar reverb, Violin stabs, Thunder SFX, Glass break, Crow cawing, Paper rustle] [Language: Hindi + Rajasthani + Haryanvi (Devanagari script only)] [Setting: Haryana village at midnight. Pinki is Sarpanch. Pinki is Vampire. She came to live on Haryana soil.]	true	true	assets/covers/8f0c2cf6-a3ee-488c-a85c-95779c10cd5c.jpeg	assets/audio/8f0c2cf6-a3ee-488c-a85c-95779c10cd5c.mp3	NULL	false
f23d5bb3-9dc9-487a-902e-fb31cc813dfd	पायल बजती धुन	2026-04-29T06:33:35.252Z	4:01	chirp-fenix		true	true	assets/covers/f23d5bb3-9dc9-487a-902e-fb31cc813dfd.jpeg	assets/audio/f23d5bb3-9dc9-487a-902e-fb31cc813dfd.mp3	NULL	false
9944d4d4-a519-4243-8abc-0eb7245f81f0	पायल बजती धुन	2026-04-29T06:33:35.252Z	3:50	chirp-fenix		true	true	assets/covers/9944d4d4-a519-4243-8abc-0eb7245f81f0.jpeg	assets/audio/9944d4d4-a519-4243-8abc-0eb7245f81f0.mp3	NULL	false
1b8e0980-f89e-41df-9a65-5a6eb313c777	पिंकी की थाली	2026-04-29T06:09:18.489Z	4:48	chirp-fenix	[Genre: Rajasthani Folk Horror × Disco × Dark Electronic] [BPM: 128, Key: D minor] [Vocals: Female, seductive whisper → manic laughter → crying] [Instruments: Dholak, Thali, Payal (ankle bells), Bass drop, Synth strings, Thunder SFX, Glass break] [Language: Hindi only - Devanagari script] [Structure: INTRO → HOOK → POST-HOOK → VERSE 1 → BRIDGE → VERSE 2 → BREAKDOWN → VERSE 3 → OUTRO] [PRODUCTION NOTES FOR SUNO AI] - Use call-response between female lead and male chorus (वाह! हाय! राम! etc.) - Add sudden cuts of silence for horror effect (2-3 seconds) - Horror movie string stabs on "नाश" and "लाश" - Ankle bells (payal) pan left-right throughout, especially during silence - Final laugh should feel like it's coming from behind the listener - Thunder strike only twice - at intro and breakdown - Glass shatter should be sharp and loud - All lyrics in Devanagari Hindi ONLY - no Romanized Hindi, no English words - Female vocal transitions: seductive whisper (verse 1-2) → manic (breakdown) →	true	true	assets/covers/1b8e0980-f89e-41df-9a65-5a6eb313c777.jpeg	assets/audio/1b8e0980-f89e-41df-9a65-5a6eb313c777.mp3	NULL	false
3ab7074f-3f3a-4669-8f7d-3b93838e728b	पिंकी की थाली	2026-04-29T06:09:18.489Z	4:55	chirp-fenix	[Genre: Rajasthani Folk Horror × Disco × Dark Electronic] [BPM: 128, Key: D minor] [Vocals: Female, seductive whisper → manic laughter → crying] [Instruments: Dholak, Thali, Payal (ankle bells), Bass drop, Synth strings, Thunder SFX, Glass break] [Language: Hindi only - Devanagari script] [Structure: INTRO → HOOK → POST-HOOK → VERSE 1 → BRIDGE → VERSE 2 → BREAKDOWN → VERSE 3 → OUTRO] [PRODUCTION NOTES FOR SUNO AI] - Use call-response between female lead and male chorus (वाह! हाय! राम! etc.) - Add sudden cuts of silence for horror effect (2-3 seconds) - Horror movie string stabs on "नाश" and "लाश" - Ankle bells (payal) pan left-right throughout, especially during silence - Final laugh should feel like it's coming from behind the listener - Thunder strike only twice - at intro and breakdown - Glass shatter should be sharp and loud - All lyrics in Devanagari Hindi ONLY - no Romanized Hindi, no English words - Female vocal transitions: seductive whisper (verse 1-2) → manic (breakdown) →	true	true	assets/covers/3ab7074f-3f3a-4669-8f7d-3b93838e728b.jpeg	assets/audio/3ab7074f-3f3a-4669-8f7d-3b93838e728b.mp3	NULL	false
45ebedf4-7d51-4716-a12b-764243daad4a	Din Mein Sarpanch	2026-04-28T18:51:56.099Z	0:37	chirp-fenix	Dark cinematic Indian folk trap song with female vocals. Theme: A powerful Haryanvi village sarpanch who is secretly a vampire. Dual personality: graceful, seductive, dangerous. Style: Indian folk + trap + dark fantasy + Bollywood cinematic Mood: mysterious, sensual, powerful, slightly evil, royal Instruments: sarangi, flute, been, dhol, heavy 808 bass, cinematic pads, subtle temple bells Tempo: 95 BPM Key: D minor Vocals: female lead (soft seductive to powerful aggressive transition) background whispers and echo layers Language: Hindi + Haryanvi mix Structure: Intro (whispers + ambience) Verse Hook (strong repeatable line) Verse 2 Hook (bigger) Bridge (slow haunting) Final drop Lyrics theme: "Din mein sarpanch, raat mein vampire" "Khoon bhi mera, kanoon bhi mera" "Chaudharahat + immortality" Make it sound like a high-budget Bollywood dark fantasy song. Make it more aggressive, darker, heavier bass, more dramatic hook, more echo on "Pinki"	true	true	assets/covers/45ebedf4-7d51-4716-a12b-764243daad4a.jpeg	assets/audio/45ebedf4-7d51-4716-a12b-764243daad4a.mp3	NULL	false
c8598710-c924-4b3c-8e32-0a1fded87efb	Din Mein Sarpanch	2026-04-28T18:51:56.099Z	0:30	chirp-fenix	Dark cinematic Indian folk trap song with female vocals. Theme: A powerful Haryanvi village sarpanch who is secretly a vampire. Dual personality: graceful, seductive, dangerous. Style: Indian folk + trap + dark fantasy + Bollywood cinematic Mood: mysterious, sensual, powerful, slightly evil, royal Instruments: sarangi, flute, been, dhol, heavy 808 bass, cinematic pads, subtle temple bells Tempo: 95 BPM Key: D minor Vocals: female lead (soft seductive to powerful aggressive transition) background whispers and echo layers Language: Hindi + Haryanvi mix Structure: Intro (whispers + ambience) Verse Hook (strong repeatable line) Verse 2 Hook (bigger) Bridge (slow haunting) Final drop Lyrics theme: "Din mein sarpanch, raat mein vampire" "Khoon bhi mera, kanoon bhi mera" "Chaudharahat + immortality" Make it sound like a high-budget Bollywood dark fantasy song. Make it more aggressive, darker, heavier bass, more dramatic hook, more echo on "Pinki"	true	true	assets/covers/c8598710-c924-4b3c-8e32-0a1fded87efb.jpeg	assets/audio/c8598710-c924-4b3c-8e32-0a1fded87efb.mp3	NULL	false
7e7aaecb-6ae5-41b2-86d2-c53c30b96231	गूंगों का स्टेशन	2026-04-24T22:33:58.968Z	4:01	chirp-fenix		true	true	assets/covers/7e7aaecb-6ae5-41b2-86d2-c53c30b96231.jpeg	assets/audio/7e7aaecb-6ae5-41b2-86d2-c53c30b96231.mp3	NULL	false
226a516c-1c24-4e20-b60b-33c5d07903e0	गूंगों का स्टेशन	2026-04-24T22:33:58.968Z	4:58	chirp-fenix		true	true	assets/covers/226a516c-1c24-4e20-b60b-33c5d07903e0.jpeg	assets/audio/226a516c-1c24-4e20-b60b-33c5d07903e0.mp3	NULL	false
c6ab00bc-f4fc-49fb-91b6-93fbb717ec43	“Roach Sirens”	2026-04-22T10:13:13.566Z	2:59	chirp-fenix	[Style: Opera + Hyper-rap + Trap Metal + Cinematic Orchestra, aggressive male tenor, distorted 808s, fast double-time rap, dark choir, key of D minor, BPM 170, hard breakdown, glitched vocals]	true	true	assets/covers/c6ab00bc-f4fc-49fb-91b6-93fbb717ec43.jpeg	assets/audio/c6ab00bc-f4fc-49fb-91b6-93fbb717ec43.mp3	NULL	false
f3c2518c-d6a6-4235-8da6-208eae4ee71a	“Roach Sirens”	2026-04-22T10:13:13.566Z	2:40	chirp-fenix	[Style: Opera + Hyper-rap + Trap Metal + Cinematic Orchestra, aggressive male tenor, distorted 808s, fast double-time rap, dark choir, key of D minor, BPM 170, hard breakdown, glitched vocals]	true	true	assets/covers/f3c2518c-d6a6-4235-8da6-208eae4ee71a.jpeg	assets/audio/f3c2518c-d6a6-4235-8da6-208eae4ee71a.mp3	NULL	false
87cb98e9-3781-4876-86b0-4540f8ecf4b1	रेत पर निशाँ	2026-04-22T09:39:05.883Z	3:49	chirp-fenix	Modern Sufi Qawwali, divine male vocals, slow emotional tempo, harmonium, soft tabla, deep tanpura drone, echo reverb like dargah ambience, meditative, haunting, spiritual yearning, no pop, no synth	true	true	assets/covers/87cb98e9-3781-4876-86b0-4540f8ecf4b1.jpeg	assets/audio/87cb98e9-3781-4876-86b0-4540f8ecf4b1.mp3	NULL	false
18cc6ebd-d8fe-4bf0-a598-1abdd0082fc7	रेत पर निशाँ	2026-04-22T09:39:05.883Z	3:58	chirp-fenix	Modern Sufi Qawwali, divine male vocals, slow emotional tempo, harmonium, soft tabla, deep tanpura drone, echo reverb like dargah ambience, meditative, haunting, spiritual yearning, no pop, no synth	true	true	assets/covers/18cc6ebd-d8fe-4bf0-a598-1abdd0082fc7.jpeg	assets/audio/18cc6ebd-d8fe-4bf0-a598-1abdd0082fc7.mp3	NULL	false
b56bd6df-5167-43b3-b0a6-cf5f42c72589	मेट्रो दरवाज़े बंद x Animatrix लोडिंग (Mashup)	2026-04-21T22:09:36.023Z	3:46	chirp-fenix	Afro-Phonk Fusion, Vedic Chanting, Modern Indian Folk, Neon-Sufi, Syncopated Djembe, Futuristic Synth Arpeggios, Vocoder Glitch Vocals, High Contrast Production, 118 BPM, Global Fusion, Phonk Cowbell	true	true	assets/covers/b56bd6df-5167-43b3-b0a6-cf5f42c72589.jpeg	assets/audio/b56bd6df-5167-43b3-b0a6-cf5f42c72589.mp3	NULL	false
d0569990-a19a-4e68-b82b-1db44b271e2a	मेट्रो दरवाज़े बंद x Animatrix लोडिंग (Mashup)	2026-04-21T22:09:36.023Z	4:02	chirp-fenix	Afro-Phonk Fusion, Vedic Chanting, Modern Indian Folk, Neon-Sufi, Syncopated Djembe, Futuristic Synth Arpeggios, Vocoder Glitch Vocals, High Contrast Production, 118 BPM, Global Fusion, Phonk Cowbell	true	true	assets/covers/d0569990-a19a-4e68-b82b-1db44b271e2a.jpeg	assets/audio/d0569990-a19a-4e68-b82b-1db44b271e2a.mp3	NULL	false
803ae36b-ad83-4a45-9256-606bf42e2514	मेट्रो दरवाज़े बंद	2026-04-21T21:25:32.899Z	4:38	chirp-fenix	Afro-Phonk Fusion, Vedic Chanting, Modern Indian Folk, Neon-Sufi, Syncopated Djembe, Futuristic Synth Arpeggios, Vocoder Glitch Vocals, High Contrast Production, 118 BPM, Global Fusion, Phonk Cowbell	true	true	assets/covers/803ae36b-ad83-4a45-9256-606bf42e2514.jpeg	assets/audio/803ae36b-ad83-4a45-9256-606bf42e2514.mp3	NULL	false
e48f5522-c4e9-43c9-8080-e6a097fa596c	मेट्रो दरवाज़े बंद	2026-04-21T21:25:32.898Z	4:34	chirp-fenix	Afro-Phonk Fusion, Vedic Chanting, Modern Indian Folk, Neon-Sufi, Syncopated Djembe, Futuristic Synth Arpeggios, Vocoder Glitch Vocals, High Contrast Production, 118 BPM, Global Fusion, Phonk Cowbell	true	true	assets/covers/e48f5522-c4e9-43c9-8080-e6a097fa596c.jpeg	assets/audio/e48f5522-c4e9-43c9-8080-e6a097fa596c.mp3	NULL	false
40bc367c-0e8b-4773-800e-f68e8cf45f1e	Animatrix Loading	2026-04-21T20:06:56.918Z	4:12	chirp-fenix	Afro-Phonk Fusion, Vedic Chanting, Modern Indian Folk, Neon-Sufi, Syncopated Djembe, Futuristic Synth Arpeggios, Vocoder Glitch Vocals, High Contrast Production, 118 BPM, Global Fusion, Phonk Cowbell	true	true	assets/covers/40bc367c-0e8b-4773-800e-f68e8cf45f1e.jpeg	assets/audio/40bc367c-0e8b-4773-800e-f68e8cf45f1e.mp3	NULL	false
e4126f4b-d140-4061-9c2f-294733f12904	Animatrix Loading	2026-04-21T20:06:56.918Z	4:25	chirp-fenix	Afro-Phonk Fusion, Vedic Chanting, Modern Indian Folk, Neon-Sufi, Syncopated Djembe, Futuristic Synth Arpeggios, Vocoder Glitch Vocals, High Contrast Production, 118 BPM, Global Fusion, Phonk Cowbell	true	true	assets/covers/e4126f4b-d140-4061-9c2f-294733f12904.jpeg	assets/audio/e4126f4b-d140-4061-9c2f-294733f12904.mp3	NULL	false
47ed762a-d69b-40e3-8c6b-9feee3c9bd95	Animatrix लोड	2026-04-21T20:05:55.790Z	4:46	chirp-fenix	Afro-Phonk Fusion, Vedic Chanting, Modern Indian Folk, Neon-Sufi, Syncopated Djembe, Futuristic Synth Arpeggios, Vocoder Glitch Vocals, High Contrast Production, 118 BPM, Global Fusion, Phonk Cowbell	true	true	assets/covers/47ed762a-d69b-40e3-8c6b-9feee3c9bd95.jpeg	assets/audio/47ed762a-d69b-40e3-8c6b-9feee3c9bd95.mp3	NULL	false
9aa4b117-b9b0-46de-9c7d-4e16fadb5159	Animatrix लोड	2026-04-21T20:05:55.790Z	4:28	chirp-fenix	Afro-Phonk Fusion, Vedic Chanting, Modern Indian Folk, Neon-Sufi, Syncopated Djembe, Futuristic Synth Arpeggios, Vocoder Glitch Vocals, High Contrast Production, 118 BPM, Global Fusion, Phonk Cowbell	true	true	assets/covers/9aa4b117-b9b0-46de-9c7d-4e16fadb5159.jpeg	assets/audio/9aa4b117-b9b0-46de-9c7d-4e16fadb5159.mp3	NULL	false
ad88ec20-844d-47ac-ae8e-5634a628daee	धरती का नून	2026-04-21T19:39:23.486Z	5:19	chirp-fenix	dark hindustani bhajan meets ambient trance d bhairavi 72 to 108 bpm male gritty devotional vocal with breath whispers ghost layers sarangi detuned tremolo glissando tanpura drone tabla keherwa to double time to 16th rolls analog synth pad with slow filter sweep desert cave reverb tape delay infinite reverb swell at climax structure intro breath mukhda chorus antara 1 chorus 2 antara 2 8 bar break no tabla chorus 3 antara 3 mental whirlpool chorus 4 antara 4 i am time itself chorus 5 spoken outro silence lyrics about being the salt of the earth turning to blood mood spiritual agony circular trap of time unresolved no resolution no happy ending salt never dissolves in the style of Qawwali, Sufi, Pakistani classical s spiritual intensity the acid s sparse atmospheric production midori takada s minimalist percussion raga bhairavi s deep melancholy vocals like a tired saint singing alone in a cave at midnight sarangi like a human	true	true	assets/covers/ad88ec20-844d-47ac-ae8e-5634a628daee.jpeg	assets/audio/ad88ec20-844d-47ac-ae8e-5634a628daee.mp3	NULL	false
a5469ce5-e8c0-40f9-86c7-934fe766e66a	धरती का नून	2026-04-21T19:39:23.486Z	5:57	chirp-fenix	dark hindustani bhajan meets ambient trance d bhairavi 72 to 108 bpm male gritty devotional vocal with breath whispers ghost layers sarangi detuned tremolo glissando tanpura drone tabla keherwa to double time to 16th rolls analog synth pad with slow filter sweep desert cave reverb tape delay infinite reverb swell at climax structure intro breath mukhda chorus antara 1 chorus 2 antara 2 8 bar break no tabla chorus 3 antara 3 mental whirlpool chorus 4 antara 4 i am time itself chorus 5 spoken outro silence lyrics about being the salt of the earth turning to blood mood spiritual agony circular trap of time unresolved no resolution no happy ending salt never dissolves in the style of Qawwali, Sufi, Pakistani classical s spiritual intensity the acid s sparse atmospheric production midori takada s minimalist percussion raga bhairavi s deep melancholy vocals like a tired saint singing alone in a cave at midnight sarangi like a human	true	true	assets/covers/a5469ce5-e8c0-40f9-86c7-934fe766e66a.jpeg	assets/audio/a5469ce5-e8c0-40f9-86c7-934fe766e66a.mp3	NULL	false
