id	title	recordKind	cueCount	durationSeconds	timingBasis	timingVerified	syncMode	structuralStatus	issueCount
4d3c3d6c-edc8-4836-af39-6100059283e0	प्रताप का तान	catalog	40	224.08	ffprobe-duration	false	estimated-spread	pass	0
74a54818-5c55-4db4-bc1f-7dfa1e9fce6d	नीऑन लस्का	catalog	57	227.12	ffprobe-duration	false	estimated-spread	pass	0
565636d5-7042-4a96-88a9-f7835e3df3d0	आशिका न	catalog	57	249.4	ffprobe-duration	false	estimated-spread	pass	0
b81894bf-4e0b-489f-b54c-a471f30a051a	चस्का फीडबैक	catalog	59	249.44	ffprobe-duration	false	estimated-spread	pass	0
40f0eebb-2347-467a-b12f-57371526672e	आशिका न	catalog	59	252	ffprobe-duration	false	estimated-spread	pass	0
e3e41c8a-d755-4128-b6d7-eb79a61facec	चस्का ढार	catalog	59	223.76	ffprobe-duration	false	estimated-spread	pass	0
4417277d-8df9-416a-ac8b-9b68e3cdf5be	चस्का ढार	catalog	59	245.92	ffprobe-duration	false	estimated-spread	pass	0
3dfe2673-db12-496e-a169-ea75a891fef2	इस रंज-ओ-ग़म की दुनिया में मुझको यक़ीन न था	catalog	14	273.4	ffprobe-duration	false	estimated-spread	pass	0
216ca16d-22ff-4a35-959c-89ff65126a95	Chaska Laska	catalog	60	239.04	ffprobe-duration	false	estimated-spread	pass	0
091ab81d-180d-4521-8005-1d08377b3f14	साँस का पहरा	catalog	14	268.04	ffprobe-duration	false	estimated-spread	pass	0
b564bd23-5730-4718-b0f9-e2fb7eba934f	आशिका न	catalog	60	254.8	ffprobe-duration	false	estimated-spread	pass	0
534e2457-1af3-4ffb-92cb-4d53662c9940	बे... थमसी आती है	catalog	36	128.08	ffprobe-duration	false	estimated-spread	pass	0
f7390bf3-2335-444e-baed-c5e5cd17cfc1	बे... थमसी आती है	catalog	36	109.92	ffprobe-duration	false	estimated-spread	pass	0
b621900d-687c-4fdb-8eb9-638c8124b1e4	बे...	catalog	36	117.04	ffprobe-duration	false	estimated-spread	pass	0
decc359e-6a2c-4531-8b3c-f829ac5700be	बे...	catalog	36	105	ffprobe-duration	false	estimated-spread	pass	0
ee8a117b-ef9c-4b4e-9cbe-9d314232d018	बेधड़क करीब	catalog	36	106.24	ffprobe-duration	false	estimated-spread	pass	0
6c333810-2183-40c8-91a7-bd198ff98290	इतनी करीब आ जाती है	catalog	36	139.64	ffprobe-duration	false	estimated-spread	pass	0
fec3e2d0-b4c1-47aa-b22f-a7b5f2ea4774	कैसी वैसी सी	catalog	22	126.8	ffprobe-duration	false	estimated-spread	pass	0
48633b3f-1638-40cc-b3e8-55bd791ea44e	इतनी करीब आ जाती है	catalog	22	134.04	ffprobe-duration	false	estimated-spread	pass	0
c50d2540-0f2b-4c94-bb28-6a3c4883e847	सुनहर हारा फूका	catalog	101	307.36	ffprobe-duration	false	estimated-spread	pass	0
4cccdb69-4cb8-41f3-91bc-bac82f3583af	WhatsApp Image 2025-06-17 at 20.41.57 (Remastered)	catalog	26	174.4	ffprobe-duration	false	estimated-spread	pass	0
4df6f608-207a-494e-91e5-296847785ef2	Giddhon ke sheher mein	catalog	26	174.4	ffprobe-duration	false	estimated-spread	pass	0
6fe0efcf-2803-4ea7-83a7-a2f0a923176d	एक फूल ओ सुनहरा	catalog	101	364.88	ffprobe-duration	false	estimated-spread	pass	0
4cacdec0-b868-46d6-b260-0944f8278d76	संग पत्तियां का फहरा	catalog	68	288.04	ffprobe-duration	false	estimated-spread	pass	0
d195714f-a2b3-4d77-ae4f-f18670428eb0	मेघ की विरह	catalog	68	264.84	ffprobe-duration	false	estimated-spread	pass	0
809507be-5a63-49dc-8e0d-a16b87287cc8	पिंकी नाच	catalog	46	232.12	ffprobe-duration	false	estimated-spread	pass	0
55c1da3f-383e-4f89-b2f1-e371ee790fb4	नाच र पिंकी	catalog	46	234.72	ffprobe-duration	false	estimated-spread	pass	0
416d0856-a289-4daf-ade4-0c21dfa4b8dd	नाच र पिंकी	catalog	63	300.96	ffprobe-duration	false	estimated-spread	pass	0
67e8aee2-9b5a-47cc-88a6-741643a45909	पिंकी थाली	catalog	63	299.32	ffprobe-duration	false	estimated-spread	pass	0
8abf9e3b-198d-42d4-b547-c789d030e9fa	नाच र पिंकी	catalog	85	282.04	ffprobe-duration	false	estimated-spread	pass	0
f23d5bb3-9dc9-487a-902e-fb31cc813dfd	नाच र पिंकी	catalog	39	241.16	ffprobe-duration	false	estimated-spread	pass	0
8f0c2cf6-a3ee-488c-a85c-95779c10cd5c	पिंकी का थाली	catalog	85	268.8	ffprobe-duration	false	estimated-spread	pass	0
9944d4d4-a519-4243-8abc-0eb7245f81f0	पायल बजती धुन	catalog	39	229.96	ffprobe-duration	false	estimated-spread	pass	0
1b8e0980-f89e-41df-9a65-5a6eb313c777	पिंकी की थाली	catalog	102	287.56	ffprobe-duration	false	estimated-spread	pass	0
3ab7074f-3f3a-4669-8f7d-3b93838e728b	नाच र पिंकी	catalog	102	295.28	ffprobe-duration	false	estimated-spread	pass	0
45ebedf4-7d51-4716-a12b-764243daad4a	Pinki… Pinki… maut ka samaan	catalog	8	36.56	ffprobe-duration	false	estimated-spread	pass	0
c8598710-c924-4b3c-8e32-0a1fded87efb	Din Mein Sarpanch	catalog	8	29.68	ffprobe-duration	false	estimated-spread	pass	0
7e7aaecb-6ae5-41b2-86d2-c53c30b96231	गूंगों का स्टेशन	catalog	74	241.16	ffprobe-duration	false	estimated-spread	pass	0
226a516c-1c24-4e20-b60b-33c5d07903e0	हर ट्रैक एक दृश्य और भाव के साथ।	catalog	74	297.52	ffprobe-duration	false	estimated-spread	pass	0
f3c2518c-d6a6-4235-8da6-208eae4ee71a	“Roach Sirens”	catalog	40	159.68	ffprobe-duration	false	estimated-spread	pass	0
18cc6ebd-d8fe-4bf0-a598-1abdd0082fc7	करें परेशान	catalog	17	238.4	ffprobe-duration	false	estimated-spread	pass	0
87cb98e9-3781-4876-86b0-4540f8ecf4b1	रेत पर निशाँ	catalog	17	229.28	ffprobe-duration	false	estimated-spread	pass	0
c6ab00bc-f4fc-49fb-91b6-93fbb717ec43	Who raised you? Who trained you	catalog	40	178.8	ffprobe-duration	false	estimated-spread	pass	0
b56bd6df-5167-43b3-b0a6-cf5f42c72589	मेट्रो दरवाज़े बंद x Animatrix लोडिंग (Mashup)	catalog	68	226.08	ffprobe-duration	false	estimated-spread	pass	0
d0569990-a19a-4e68-b82b-1db44b271e2a	मेट्रो दरवाज़े बंद x Animatrix लोडिंग (Mashup)	catalog	68	242.16	ffprobe-duration	false	estimated-spread	pass	0
803ae36b-ad83-4a45-9256-606bf42e2514	मेरा अंतरमन डोले	catalog	68	277.84	ffprobe-duration	false	estimated-spread	pass	0
e48f5522-c4e9-43c9-8080-e6a097fa596c	मेट्रो दरवाज़े बंद	catalog	68	274.2	ffprobe-duration	false	estimated-spread	pass	0
e4126f4b-d140-4061-9c2f-294733f12904	Animatrix Loading	catalog	66	265	ffprobe-duration	false	estimated-spread	pass	0
9aa4b117-b9b0-46de-9c7d-4e16fadb5159	Animatrix लोड	catalog	66	268.12	ffprobe-duration	false	estimated-spread	pass	0
40bc367c-0e8b-4773-800e-f68e8cf45f1e	Animatrix Loading	catalog	66	251.96	ffprobe-duration	false	estimated-spread	pass	0
ad88ec20-844d-47ac-ae8e-5634a628daee	धरती का नून	catalog	57	318.96	ffprobe-duration	false	estimated-spread	pass	0
47ed762a-d69b-40e3-8c6b-9feee3c9bd95	Animatrix लोड	catalog	66	286.24	ffprobe-duration	false	estimated-spread	pass	0
a5469ce5-e8c0-40f9-86c7-934fe766e66a	चलते पर्वत	catalog	57	356.96	ffprobe-duration	false	estimated-spread	pass	0
a1faf499-0ae9-40d2-ac91-2d8e83b55f0c	Animatrix लोडिंग	catalog	66	290.84	ffprobe-duration	false	estimated-spread	pass	0
64809c5c-f7d0-4faf-b884-c3a9e25efa99	**धून रे-साधो**	catalog	0	NULL	NULL	false	NULL	no-cues	0
d6049185-a418-4c6a-a1d9-fcc801c751b9	लाश हटाता	catalog	0	NULL	NULL	false	NULL	no-cues	0
3b1bbfb3-e88d-49d5-91b4-f619dc802de3	मैं धरती का नून	catalog	102	479.4	ffprobe-duration	false	estimated-spread	pass	0
7e0d2809-671f-4a5d-ac1b-393bdf43d3fb	रेत में नमक	catalog	102	276.16	ffprobe-duration	false	estimated-spread	pass	0
c2da4a42-4081-4f8b-bcce-99e67d38740e	Animatrix लोडिंग	catalog	66	284.16	ffprobe-duration	false	estimated-spread	pass	0
b3e24cb5-dd86-475b-b84c-00356ec425f6	मेरा अंतरमन डोले	catalog	66	301.24	ffprobe-duration	false	estimated-spread	pass	0
12168a29-23fd-464a-8f32-b552fd6e4571	Animatrix Loading	catalog	66	278.72	ffprobe-duration	false	estimated-spread	pass	0
50efcdb2-3927-4d22-9dff-23ab30048e3e	मेरा अंतरमन डोले	catalog	65	274.12	ffprobe-duration	false	estimated-spread	pass	0
8e51259c-2c1b-4d8c-9937-a9210c11f9e0	मेट्रो हम-डोल	catalog	68	232.72	ffprobe-duration	false	estimated-spread	pass	0
eba6ef4c-4673-47d3-a972-ec071def7fc1	मेट्रो डिब्बा मोबाइल	catalog	65	255.76	ffprobe-duration	false	estimated-spread	pass	0
489eb949-4a6f-43a9-a57f-0c8d38c447f8	मेरा अंतरमन डोले	catalog	68	264.8	ffprobe-duration	false	estimated-spread	pass	0
302d74f4-c980-41ab-9517-7315d88c6f17	Animatrix Bootloop	catalog	65	244.88	ffprobe-duration	false	estimated-spread	pass	0
fe9e7ab6-a016-4774-9a1e-43f4e2598a18	मेरा अंतरमन डोले	catalog	65	250.52	ffprobe-duration	false	estimated-spread	pass	0
bbdbe9f0-9175-4132-989e-36fbc9b6ea40	मेरा अंतरमन डोले	catalog	50	273.04	ffprobe-duration	false	estimated-spread	pass	0
6fdb63c2-38cc-46f4-9872-4c0d1fec3922	मेरा अंतरमन डोले	catalog	63	255.88	ffprobe-duration	false	estimated-spread	pass	0
920539b8-cbfd-4c49-8404-bb0fbaa9dc11	मेरा अंतरमान डोले	catalog	63	240.12	ffprobe-duration	false	estimated-spread	pass	0
f4537e0d-1ee4-43aa-886c-096606a8877f	Animatrix Loading (Remastered)	catalog	50	273.04	ffprobe-duration	false	estimated-spread	pass	0
a4a5bc5a-d81d-4f39-9713-104d788188ad	आ भी जा	catalog	25	271.08	ffprobe-duration	false	estimated-spread	pass	0
1b6225a2-fb64-49aa-94db-802efe864623	Duduk Cello Oath	catalog	25	251.48	ffprobe-duration	false	estimated-spread	pass	0
55ff3fb9-78dd-47aa-954e-b679fb027780	Sanatan Data (Woodwinds)	catalog	0	NULL	NULL	false	NULL	no-cues	0
750b55e5-c14a-4830-b809-46c5c268bb10	Sanatan Data (FX)	catalog	0	NULL	NULL	false	NULL	no-cues	0
6733d2a3-417b-48bc-860b-da829db4aea6	Sanatan Data (Brass)	catalog	0	NULL	NULL	false	NULL	no-cues	0
df9decba-6d7a-4b41-b934-ece15438bc04	Sanatan Data (Synth)	catalog	0	NULL	NULL	false	NULL	no-cues	0
4038805a-13f2-4ea4-8ebc-0aaf8b8d4a63	Sanatan Data (Strings)	catalog	0	NULL	NULL	false	NULL	no-cues	0
5b28d996-b797-44fd-84e6-91260239f99a	Sanatan Data (Percussion)	catalog	0	NULL	NULL	false	NULL	no-cues	0
d52c5488-160e-4898-95b6-9aba85fc57b1	Sanatan Data (Keyboard)	catalog	0	NULL	NULL	false	NULL	no-cues	0
06022320-56b7-4569-93f1-46ff24219ab6	Sanatan Data (Guitar)	catalog	0	NULL	NULL	false	NULL	no-cues	0
b6eefd3b-f41e-41d8-9e90-857f3d92e322	Sanatan Data (Bass)	catalog	0	NULL	NULL	false	NULL	no-cues	0
fcb87d9a-652c-460e-bc96-12071b018834	Sanatan Data (Drums)	catalog	0	NULL	NULL	false	NULL	no-cues	0
fad79731-3877-425f-a565-dc7a091f1209	Sanatan Data (Vocals)	catalog	42	258.74	ffprobe-duration	false	estimated-spread	pass	0
2df22d4b-e5ef-452e-9aae-60e2c60cfbb4	Sanatan Data (Backing Vocals)	catalog	42	258.74	ffprobe-duration	false	estimated-spread	pass	0
bff7af57-604d-4eb1-8620-88141375f222	Sanatan Data (Woodwinds)	catalog	0	NULL	NULL	false	NULL	no-cues	0
92163cc3-c08b-4c75-94ac-496254f1f521	Sanatan Data (Brass)	catalog	0	NULL	NULL	false	NULL	no-cues	0
fdc7c260-7895-4cf1-a49a-4c69b66d3ffd	Sanatan Data (FX)	catalog	0	NULL	NULL	false	NULL	no-cues	0
3afc05ed-d817-4a5d-8bc7-283c5aabfd16	Sanatan Data (Synth)	catalog	0	NULL	NULL	false	NULL	no-cues	0
c34d5864-b138-4724-8ce0-42b8df09bc20	Sanatan Data (Percussion)	catalog	0	NULL	NULL	false	NULL	no-cues	0
8fb6e001-23ae-46fd-864d-27f15ca9c8a9	Sanatan Data (Strings)	catalog	0	NULL	NULL	false	NULL	no-cues	0
30abfc96-11b2-4d86-b059-077e1cbd984c	Sanatan Data (Keyboard)	catalog	0	NULL	NULL	false	NULL	no-cues	0
5c1e3da3-0ba0-4e42-ac96-403818537176	Sanatan Data (Guitar)	catalog	0	NULL	NULL	false	NULL	no-cues	0
b20658c7-bce6-4c52-aa19-264349be1606	Sanatan Data (Bass)	catalog	0	NULL	NULL	false	NULL	no-cues	0
a7d65933-ac13-4ad7-ab6a-5aa7d140a532	Sanatan Data (Drums)	catalog	0	NULL	NULL	false	NULL	no-cues	0
0e3e9b9c-f329-493b-a0a5-bc60ac1606d4	Sanatan Data (Backing Vocals)	catalog	42	258.74	ffprobe-duration	false	estimated-spread	pass	0
ebd8e4bb-3d61-4661-89bf-5f04d9c473fe	Sanatan Data (Vocals)	catalog	42	258.74	ffprobe-duration	false	estimated-spread	pass	0
3e849ef6-8f9e-467f-b6cd-23ece1febccc	Animatrix Loading	catalog	50	273.04	ffprobe-duration	false	estimated-spread	pass	0
eb94acbb-29cd-4d8f-8cfd-bc1845d25b66	Animatrix Loading	catalog	50	266.72	ffprobe-duration	false	estimated-spread	pass	0
3580b58a-f911-4e7a-a531-b00a0b28b285	Sanatan Data	catalog	42	258.72	ffprobe-duration	false	estimated-spread	pass	0
2020dea5-b656-40ad-afab-e188b5b87eb4	Earth Station Static	catalog	25	201.12	ffprobe-duration	false	estimated-spread	pass	0
3225dd25-cc33-46f2-a2ae-25251f5514bd	मेरा अंतरमन डोले	catalog	42	479.4	ffprobe-duration	false	estimated-spread	pass	0
0d8bd230-e8fb-40c1-bd65-a1d4ba490f2a	मेरा अंतरमान डोले कितने आयाम	catalog	25	227.44	ffprobe-duration	false	estimated-spread	pass	0
ba996ff1-61da-4e8f-8887-34fa43c9dd27	चुंग-चुंग गज़ब	catalog	18	152.12	ffprobe-duration	false	estimated-spread	pass	0
da33ae1c-117f-41b3-9784-fe362d228637	मेरा अंतरमन डोले कितने आयाम	catalog	18	175.92	ffprobe-duration	false	estimated-spread	pass	0
3c427c65-53cf-4f73-8314-f7c17ce91bfd	Train Chug-Chug चमत्कार	catalog	18	156.92	ffprobe-duration	false	estimated-spread	pass	0
ef0b0bee-7663-448a-879e-09acd3a01be8	मेरा अंतरमान डोले कितने आयामा	catalog	18	192.04	ffprobe-duration	false	estimated-spread	pass	0
2fd61f04-cf7c-48c8-b0fc-88e954b400a3	सनातन ट्रेन	catalog	20	87.12	ffprobe-duration	false	estimated-spread	pass	0
f3bece2c-8fd5-4865-af7e-d5cc311fcaf9	प्यार प्यार प्यार रहे	catalog	20	119.88	ffprobe-duration	false	estimated-spread	pass	0
8a1552e3-f66a-47d5-9b8f-962ea1ca02d7	अधिनारा हँसी	catalog	50	160.88	ffprobe-duration	false	estimated-spread	pass	0
4755eedc-6653-4f47-a62c-4c49b907cf1d	🎵 नया गीत – "पंडित होने की कोशिश	catalog	30	117.2	ffprobe-duration	false	estimated-spread	pass	0
3a04f1ee-76c8-4231-a913-8316bd017536	प्यार प्यार प्यार रहे	catalog	50	168.12	ffprobe-duration	false	estimated-spread	pass	0
5b648092-0e75-4f22-95e2-5ee3f1cfe456	पंडित होने की कोशिश	catalog	30	112.36	ffprobe-duration	false	estimated-spread	pass	0
376451ac-cca7-45f8-888b-707b3fce09ba	अंक 1 – शहर	catalog	36	143.32	ffprobe-duration	false	estimated-spread	pass	0
dbccc64f-268b-4c67-b479-32878a298eab	आंसू तौल-मोल	catalog	36	140.52	ffprobe-duration	false	estimated-spread	pass	0
2f8b76a0-2fea-4f3f-9f7f-09611a2f27d7	माटी घट-विक्री	catalog	34	176.44	ffprobe-duration	false	estimated-spread	pass	0
134c2704-6219-40e0-ac0d-cb7ea6ad4857	कबीरा न रो	catalog	34	194.12	ffprobe-duration	false	estimated-spread	pass	0
e7929024-f570-473c-9c81-bd82372023c1	कबीरा नमक मंडी	catalog	34	186.76	ffprobe-duration	false	estimated-spread	pass	0
cd4e2b2c-3363-4c01-81bd-4482ad356954	कबीरा नमक मंडी	catalog	34	166.16	ffprobe-duration	false	estimated-spread	pass	0
5b609e38-5b63-4174-ab7f-05565cfb36bd	कबीरा न रो	catalog	13	116.64	ffprobe-duration	false	estimated-spread	pass	0
064fb6c2-bf1e-4247-8603-1a4228fd88b0	Saltless Tears	catalog	13	116.52	ffprobe-duration	false	estimated-spread	pass	0
e81cfcda-4146-4974-97ad-0def356a7395	नमक सनक	catalog	41	220.84	ffprobe-duration	false	estimated-spread	pass	0
a8149b61-2d92-49dc-953c-4ada38600bae	कबीरा न रो	catalog	41	226.84	ffprobe-duration	false	estimated-spread	pass	0
a908fdd1-014a-4f0a-8f1d-eb3e613a3396	Kabira Sanak	catalog	63	274.16	ffprobe-duration	false	estimated-spread	pass	0
3018222c-053b-4835-ac77-5369dfc07619	कबीरा न रो	catalog	63	284.96	ffprobe-duration	false	estimated-spread	pass	0
aa1881d9-c310-46ae-a942-bbcdeaa35490	नमक की सनक	catalog	84	262	ffprobe-duration	false	estimated-spread	pass	0
75a7a676-5662-4f89-b35d-b1f787192f99	कबीरा न रो	catalog	84	295.6	ffprobe-duration	false	estimated-spread	pass	0
119e5763-3ed3-4801-b36d-5146d62459cb	कबीरा न रो	catalog	32	198.08	ffprobe-duration	false	estimated-spread	pass	0
b893c0fe-1e67-4f62-9a13-005c52b42182	कबीरा न रो	catalog	32	181.68	ffprobe-duration	false	estimated-spread	pass	0
2e0e6ce6-2cc7-486b-a473-7cb8e45e78e8	Kabira na ro	catalog	20	130.84	ffprobe-duration	false	estimated-spread	pass	0
531d0f3b-bd07-4bf6-8d1d-242097d6a447	Paisa Sanak	catalog	20	114.4	ffprobe-duration	false	estimated-spread	pass	0
2b9f2515-2617-4f67-93ba-594138f00b7a	पहाड़ा सत्तालोलुप	catalog	37	141.6	ffprobe-duration	false	estimated-spread	pass	0
b9b2a6e0-f8d8-4111-b187-f3d395a61245	नेता नेमा — नमकहराम	catalog	37	145.92	ffprobe-duration	false	estimated-spread	pass	0
d16e0a51-7641-4ea2-9b3d-6c5316629611	चार सौ बीस	catalog	34	121.32	ffprobe-duration	false	estimated-spread	pass	0
2ff31d7c-3d3c-4c10-8f2d-d61355484a92	गधा पहलवान	catalog	34	121	ffprobe-duration	false	estimated-spread	pass	0
6f0d30c8-5d5b-48d1-afb1-e5c08aefc694	नेता एकम नेता	catalog	29	154.76	ffprobe-duration	false	estimated-spread	pass	0
0ee9ebdc-e004-4d32-a610-eebd7d83bb83	झूठ के नाम हज़ार.. सत्य घर में बेनाम	catalog	24	129.8	ffprobe-duration	false	estimated-spread	pass	0
7925c2fc-1f6f-4aac-aa53-3cd7eadd9fbd	नेता एकम डेटा	catalog	29	144.84	ffprobe-duration	false	estimated-spread	pass	0
9d4efeb8-a43d-43e2-9bd9-aa8ec1017c23	डमरू तांडव	catalog	24	108.12	ffprobe-duration	false	estimated-spread	pass	0
d192c358-e056-42b1-87ac-fb68c6578234	ॐ झं! झौं! झीं! फटक मार	catalog	22	116.44	ffprobe-duration	false	estimated-spread	pass	0
200924f6-fd97-4641-9ce1-dc0071add716	झूठ-ध्वनि साधन	catalog	22	102.12	ffprobe-duration	false	estimated-spread	pass	0
676e99b3-6ffb-4c8a-b389-dcdc0ac45ece	न नाश	catalog	32	150.64	ffprobe-duration	false	estimated-spread	pass	0
97a3a9b7-6579-4077-8f26-19f8c61113b4	शंख-कोड गूँज	catalog	32	147.12	ffprobe-duration	false	estimated-spread	pass	0
a8db0e7b-ca71-4345-9952-aebc3c4d9c7d	शून्य शंख-पैड	catalog	28	102.88	ffprobe-duration	false	estimated-spread	pass	0
a780eeee-8325-40dc-91b9-a2a2ee4a7515	मिटा दे नाम को	catalog	28	111.72	ffprobe-duration	false	estimated-spread	pass	0
4a506fe2-5611-45d3-8b3c-5636aa1122bf	रूह से फकीर	catalog	37	160.44	ffprobe-duration	false	estimated-spread	pass	0
510031ab-3950-43ea-bcb9-b2e19ede7eb2	करुणा-शस्त्र विधान	catalog	37	153.32	ffprobe-duration	false	estimated-spread	pass	0
0d363331-c315-4e90-8f78-300af99db0c0	Degrees? Those are for the students	catalog	37	149.92	ffprobe-duration	false	estimated-spread	pass	0
80022ecf-60fd-434c-9110-3782fd30a128	P.H.K.D. Shatter	catalog	37	128	ffprobe-duration	false	estimated-spread	pass	0
fad3edfd-8f23-410c-82fb-282dbdd51c59	पंडित हेमंत कुमार... दीक्षित	catalog	32	148.48	ffprobe-duration	false	estimated-spread	pass	0
be8830ac-7a68-434c-b532-0d602396c088	शून्य-लय पंडित	catalog	32	134.52	ffprobe-duration	false	estimated-spread	pass	0
5fc639fe-7b5a-4ff3-b972-17f25f8a13f4	शून्य-शोर अकाल	catalog	41	155.44	ffprobe-duration	false	estimated-spread	pass	0
9bc77208-c25b-427f-8860-d87651658f49	अंखिया न देखूँ	catalog	41	166.16	ffprobe-duration	false	estimated-spread	pass	0
2a18d142-6534-4a1d-a2da-00703e7e9621	अंखिया मूँद	catalog	41	160.88	ffprobe-duration	false	estimated-spread	pass	0
2c6b5c78-e36b-43aa-b1c2-7fb8770902d3	शून्य के भीतर शोर खड़ा है	catalog	41	167.6	ffprobe-duration	false	estimated-spread	pass	0
889cb216-db14-474f-9186-192f838f34cf	Kabir Clubdevotion	catalog	17	106.88	ffprobe-duration	false	estimated-spread	pass	0
cc885ad5-533d-4658-97f5-c6ba2a9a87cc	अंखिया मूँद	catalog	41	156.56	ffprobe-duration	false	estimated-spread	pass	0
e1953d58-6e85-4b69-9fa0-b2a991ba6816	अंखिया मूँद	catalog	41	162	ffprobe-duration	false	estimated-spread	pass	0
de9697c5-2352-4e2d-b84e-6f5ba6d6e35e	Kabir Shayo Groove	catalog	17	126.12	ffprobe-duration	false	estimated-spread	pass	0
9f37476d-d3d6-4986-94f7-243dd1767838	बंद आँखों से प्रत्यक्ष	catalog	17	132.12	ffprobe-duration	false	estimated-spread	pass	0
3d8b096f-9f2a-4def-815f-b12ca6b1d3de	Kabir Shayo Groove	catalog	17	94.88	ffprobe-duration	false	estimated-spread	pass	0
4f57a0d7-1f5e-47fe-a249-405c77fc2ddf	Kabir Pillar Collapse	catalog	27	152.16	ffprobe-duration	false	estimated-spread	pass	0
e512512c-6e61-42ce-8ccc-8fd96d37f200	Sahair Real Deal	catalog	10	39.76	ffprobe-duration	false	estimated-spread	pass	0
55944a75-e58c-47d0-b0fd-0053dcf655e5	बंद आँखों से प्रत्यक्ष	catalog	27	164.92	ffprobe-duration	false	estimated-spread	pass	0
5a96815a-5320-4ebb-83ad-5088f4d5119f	कुचली पुचली लोरी	catalog	20	160.72	ffprobe-duration	false	estimated-spread	pass	0
261bc9a5-7397-48d4-8adb-d5ddf5d4b2c5	Eyes closed	catalog	10	39.88	ffprobe-duration	false	estimated-spread	pass	0
57e5c812-cb4c-4121-8851-0bb1adf03ea3	बंद आँखों का प्रत्यक्ष	catalog	27	202.76	ffprobe-duration	false	estimated-spread	pass	0
55b087c3-f3be-437a-9900-27fd029e6c9c	अधूरे से मंत्रों में पूर्ण की परिकल्पना	catalog	27	223.6	ffprobe-duration	false	estimated-spread	pass	0
f3e731fd-6f31-461c-a2a6-3b473777fab5	कुचली पुचली लोरी	catalog	20	152.32	ffprobe-duration	false	estimated-spread	pass	0
b37c71bb-dbeb-4ae3-99d2-7debde5ee2be	ला ला ला... सो जा रे	catalog	20	187.08	ffprobe-duration	false	estimated-spread	pass	0
35f7f955-01dd-4c65-bbbd-ba0e87bf0900	कुचली पुचली सो जा	catalog	20	182.88	ffprobe-duration	false	estimated-spread	pass	0
a3921a5e-3468-4352-82c7-464bbbbdee6f	कुचली-पुचली लाला	catalog	40	303.8	ffprobe-duration	false	estimated-spread	pass	0
5bb71084-6ab7-4e1b-b9d2-1b1f5dcd962a	ला ला ला ला ला ला	catalog	40	312.12	ffprobe-duration	false	estimated-spread	pass	0
3118ddf7-ffd5-4762-a8c4-74a78371a3e4	कुचली पुचली लाला	catalog	37	248.68	ffprobe-duration	false	estimated-spread	pass	0
23ec5f01-efef-4073-8948-4870619c32c9	ला ला ला ला ला ला	catalog	37	249.76	ffprobe-duration	false	estimated-spread	pass	0
9feeffc6-46ed-4d5d-9f48-82803d34d8ca	ला ला ला ला ला ला	catalog	40	274.68	ffprobe-duration	false	estimated-spread	pass	0
38523b11-2e31-40ac-bdc6-03bfd30b1186	कुचली पुचली लाला	catalog	40	274.64	ffprobe-duration	false	estimated-spread	pass	0
d296596e-d584-45b6-85f0-188c6772452a	ईश्वर एक बहरूपिया	catalog	76	350.76	ffprobe-duration	false	estimated-spread	pass	0
96a7ddf6-2c5b-44ad-b1db-16634387d175	बहरूपिया-ऑनलाइन	catalog	76	327.8	ffprobe-duration	false	estimated-spread	pass	0
d65dfcf3-c12e-4e51-9d93-f6f106c0ca3f	Baharupiya Reboot	catalog	76	258.08	ffprobe-duration	false	estimated-spread	pass	0
0af7e65f-47a4-4c0f-aed2-53fa90952fb4	Baharupiya Reboot	catalog	76	261.32	ffprobe-duration	false	estimated-spread	pass	0
b60cb4ba-3ab7-4c77-868c-3d2af99231ee	पत्थर बुत	catalog	30	163.36	ffprobe-duration	false	estimated-spread	pass	0
507a1183-07e8-4762-b317-b03c850a9f66	॥ महा-काव्य: आदि-अनंत ॥	catalog	30	167.88	ffprobe-duration	false	estimated-spread	pass	0
19a9d094-81bf-4578-af5a-103ad79c94f8	चक्रव्यूह' —अभिमन्यु की तरह हर इंसान इन 'चार लोग	catalog	18	104.4	ffprobe-duration	false	estimated-spread	pass	0
96dc0ed7-a8a1-4c68-ac02-b6ff0d8c8fab	चार पर्चे खर्चा	catalog	18	94.76	ffprobe-duration	false	estimated-spread	pass	0
cd7f3a61-d005-4eac-aecc-373368cd6ccb	॥ रूह-देह संवाद: आदि से अनंत ॥	catalog	35	268.84	ffprobe-duration	false	estimated-spread	pass	0
7024a723-80fe-4ead-8ec4-4372a3bb4e7b	पत्थर बुत	catalog	35	243.68	ffprobe-duration	false	estimated-spread	pass	0
4086da7e-a7d2-40ff-8851-44664db08a56	सर्द झोंके	catalog	48	262.52	ffprobe-duration	false	estimated-spread	pass	0
143c21d0-d594-407b-b732-0b8d048a530c	सर्द झोंके	catalog	48	259.4	ffprobe-duration	false	estimated-spread	pass	0
f3d54008-8c4c-4587-9e7f-360cd09bb378	सर्द झोंके-ड्रिल	catalog	48	274.32	ffprobe-duration	false	estimated-spread	pass	0
01bede88-dab1-420a-a9d1-2fd6f4f8b71b	सर्द झोंके-ड्रिल	catalog	48	268.24	ffprobe-duration	false	estimated-spread	pass	0
c0070cfc-f61e-4c18-9854-d401c1d1ccc9	लम्स-ए-हवा रोया	catalog	28	223	ffprobe-duration	false	estimated-spread	pass	0
